Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,26-Nov-25,0.8,0.8,0.8,0.75,0.8,"12,300","9,560.00",7
INFY,25-Nov-25,0.83,0.8,0.8,0.8,0.8,"1,200",960,1
INFY,24-Nov-25,1.75,2.21,2.21,0.8,0.83,"2,33,121","3,65,113.00",145
INFY,21-Nov-25,1.8,2,2.49,1.16,1.75,"4,92,436","9,22,427.00",294
INFY,20-Nov-25,0.02,1.25,2.24,1.25,1.8,"20,75,110","38,67,058.00",530
INFY,19-Nov-25,1,1.01,1.35,0.02,0.02,"5,24,131","6,13,468.00",333
INFY,19-Nov-25,0.4,0.02,0.02,0.02,0.02,"1,999",40,5
INFY,18-Nov-25,1,0.5,1.1,0.5,1,"4,61,335","4,59,296.00",269
INFY,17-Nov-25,0.69,0.5,0.5,0.29,0.4,"4,500","1,909.00",6
INFY,17-Nov-25,"1,466.70",1.1,1.5,0.75,1,"4,11,301","4,26,443.00",276
INFY,07-Nov-25,0.4,0.69,0.69,0.69,0.69,"3,232","2,230.00",2
INFY,04-Nov-25,0.7,0.4,0.4,0.4,0.4,400,160,1
INFY,03-Nov-25,1,1,1.44,0.5,0.7,"1,09,941","82,793.00",99
INFY,01-Nov-25,1,2,2,2,2,"1,500","3,000.00",1
INFY,31-Oct-25,1.5,1.5,1.5,1,1,"16,002","24,002.00",7
INFY,30-Oct-25,0.75,0.5,1.5,0.5,1.5,"4,400","6,128.00",5
INFY,29-Oct-25,0.4,0.5,0.5,0.5,0.5,1,1,1
INFY,28-Oct-25,0.7,0.5,1,0.5,0.75,"69,605","51,784.00",27
INFY,28-Oct-25,0.75,0.2,0.4,0.2,0.4,"26,600","10,640.00",6
INFY,23-Oct-25,0.5,0.5,0.6,0.5,0.6,"8,600","4,660.00",4
INFY,23-Oct-25,1.97,0.7,0.7,0.7,0.7,"1,000",700,1
INFY,23-Oct-25,0.95,0.75,0.75,0.75,0.75,800,600,4
INFY,20-Oct-25,0.5,0.95,0.95,0.95,0.95,400,380,1
INFY,20-Oct-25,1,0.5,1.98,0.1,1.97,400,723,5
INFY,17-Oct-25,0.5,1,1.06,1,1,"7,005","7,136.00",12
INFY,17-Oct-25,0.01,0.55,2,0.5,0.5,"82,073","75,604.00",74
INFY,08-Oct-25,0.5,0.02,0.02,0.01,0.01,4,-,3
INFY,07-Oct-25,0.99,0.55,0.55,0.2,0.5,"6,808","3,604.00",11
INFY,06-Oct-25,0.1,0.25,0.99,0.25,0.99,"1,623",423,4
INFY,04-Oct-25,0.5,150,150,150,150,"2,000","3,00,000.00",2
INFY,03-Oct-25,0.5,0.5,0.5,0.1,0.1,"4,030","1,683.00",2
INFY,30-Sep-25,0.1,2.99,2.99,2.99,2.99,14,42,1
INFY,23-Sep-25,1,0.1,0.1,0.1,0.1,466,47,1
INFY,22-Sep-25,0.64,0.5,1.5,0.5,1,"23,600","24,357.00",16
INFY,19-Sep-25,0.4,0.49,1,0.39,0.64,"16,932","16,533.00",15
INFY,12-Sep-25,0.5,0.5,0.5,0.4,0.4,"14,400","5,960.00",26
INFY,11-Sep-25,0.4,0.5,0.5,0.5,0.5,"23,200","11,600.00",36
INFY,11-Sep-25,0.5,0.5,0.5,0.5,0.5,"3,000","1,500.00",3
INFY,09-Sep-25,0.5,0.4,0.4,0.4,0.4,466,186,2
INFY,08-Sep-25,0.49,0.5,0.5,0.5,0.5,5,3,1
INFY,05-Sep-25,0.48,0.48,0.49,0.48,0.49,422,205,3
INFY,02-Sep-25,0.36,0.3,0.48,0.3,0.48,"3,200","1,513.00",10
INFY,29-Aug-25,0.5,0.25,0.25,0.25,0.25,"4,000","1,000.00",4
INFY,22-Aug-25,0.48,0.5,0.5,0.5,0.5,"5,600","2,800.00",2
INFY,12-Aug-25,0.5,0.4,0.5,0.4,0.5,"20,800","10,300.00",10
INFY,11-Aug-25,0.5,0.3,0.5,0.3,0.5,"25,417","9,202.00",16
INFY,07-Aug-25,0.49,0.4,0.95,0.4,0.5,"10,800","6,349.00",6
INFY,04-Aug-25,0.48,0.4,0.5,0.4,0.49,"30,400","12,550.00",17
INFY,01-Aug-25,1.5,0.49,0.5,0.48,0.48,"20,583","10,060.00",4
INFY,31-Jul-25,0.25,0.49,0.49,0.45,0.45,"17,400","8,094.00",3
INFY,30-Jul-25,0.25,0.25,0.25,0.25,0.25,"9,000","2,250.00",2
INFY,29-Jul-25,0.25,0.25,0.25,0.25,0.25,"8,000","2,000.00",1
INFY,28-Jul-25,0.75,1.5,1.5,1.5,1.5,44,66,1
INFY,25-Jul-25,0.5,0.25,0.25,0.25,0.25,"14,000","3,500.00",4
INFY,23-Jul-25,0.47,0.45,0.5,0.45,0.5,"4,400","2,160.00",6
INFY,14-Jul-25,0.5,0.75,0.75,0.75,0.75,"4,000","3,000.00",4
INFY,14-Jul-25,0.48,0.5,0.5,0.45,0.47,"1,63,800","80,424.00",32
INFY,11-Jul-25,0.46,0.45,0.5,0.44,0.48,"1,69,097","79,416.00",72
INFY,11-Jul-25,0.5,0.51,1,0.5,0.5,"49,200","27,610.00",10
INFY,10-Jul-25,0.45,0.5,0.5,0.4,0.46,"72,103","35,715.00",51
INFY,10-Jul-25,0.7,0.7,0.7,0.5,0.5,"10,280","6,940.00",5
INFY,09-Jul-25,0.7,0.7,0.7,0.5,0.7,"14,400","8,080.00",7
INFY,09-Jul-25,0.48,0.5,0.55,0.45,0.45,"2,64,800","1,24,752.00",105
INFY,08-Jul-25,0.5,0.7,0.7,0.7,0.7,"4,400","3,080.00",5
INFY,08-Jul-25,0.5,0.25,0.48,0.25,0.48,"8,400","3,956.00",5
INFY,04-Jul-25,0.5,0.5,0.5,0.5,0.5,"8,800","4,400.00",3
INFY,01-Jul-25,0.5,0.5,0.5,0.5,0.5,"12,400","6,200.00",2
INFY,30-Jun-25,0.5,0.5,0.5,0.5,0.5,"5,200","2,600.00",4
INFY,27-Jun-25,1,0.5,0.5,0.5,0.5,"22,000","11,000.00",8
INFY,26-Jun-25,1,1,1,1,1,399,399,1
INFY,25-Jun-25,0.75,0.01,0.01,0.01,0.01,280,3,1
INFY,25-Jun-25,1,1,1,1,1,1,1,1
INFY,25-Jun-25,0.5,0.25,0.25,0.25,0.25,"21,935","5,484.00",4
INFY,24-Jun-25,0.5,0.5,0.68,0.5,0.5,"28,065","14,111.00",16
INFY,23-Jun-25,0.25,0.75,0.75,0.75,0.75,"2,800","2,100.00",1
INFY,20-Jun-25,2,0.5,1,0.5,1,"1,720","1,220.00",2
INFY,20-Jun-25,0.4,0.75,0.75,0.25,0.25,"1,880","1,266.00",3
INFY,19-Jun-25,0.6,0.4,0.4,0.4,0.4,800,320,4
INFY,18-Jun-25,0.4,0.4,0.6,0.25,0.6,"9,200","4,087.00",15
INFY,17-Jun-25,0.35,0.4,0.4,0.35,0.4,"9,600","3,785.00",8
INFY,16-Jun-25,0.25,0.2,0.7,0.2,0.35,"47,200","18,276.00",35
INFY,12-Jun-25,0.45,0.5,0.5,0.25,0.25,"8,805","4,301.00",8
INFY,06-Jun-25,0.5,0.45,0.45,0.45,0.45,"1,600",720,3
